false,2,0,1.0,2.424983222224046,E04
false,3,1,2.0,2.41873460606378,E06
false,3,1,3.0,2.3366514526768722,E08
false,1,1,4.0,1.8205429554600525,E10 -- blackout
false,5,1,5.0,5.9037297220879985,E12
false,6,2,6.0,2.700439718141092,E14
false,6,2,7.0,1.0,E16
false,7,3,7.0,0.0,E19
true,10,3,8.0,0.0,E20
