1.0,3,0,3.9925555620206055,E01
2.0,3,0,3.5129005231420765,E02
3.0,4,1,2.985862118084521,E03
4.0,4,1,2.396389738050598,E04
5.0,4,1,1.7975071361012567,E05
6.0,4,2,1.1699250014423124,E06
7.0,4,2,2.5849625007211565,E07
8.0,2,2,0.0,E08 -- blackout -250.000$
9.0,6,3,0.0,E09
10.0,10,4,0.0,E10
