false,3,0,1.0,3.999078572481891,E02
false,1,0,2.0,2.0905929640797423,E03
false,2,0,3.0,1.641839476531721,E05
false,3,0,4.0,2.472994424686876,E05
false,1,0,5.0,2.5053546428003792,E06
false,4,0,6.0,2.2596253275354234,E07
false,5,0,7.0,5.7414669864011465,E09
false,3,0,8.0,1.584962500721156,E09
false,5,1,9.0,0.0,E11
true,11,1,10.0,0.0,E12
