0.0,20.950932451495344,,0,initial
1.0,20.85139677794443,0,0,MB#1-E02
2.0,17.28825328877564,2,0,MN#1-E02
4.0,14.921887414903166,2,0,MN#2-E03
5.0,14.716765884316077,0,0,MB#3-E04
6.0,12.174613647235942,2,0,MN#3-E03
7.0,12.079484783826816,0,0,MB#4-E05
8.0,10.663558104217273,1,0,MN#4-E05
9.0,8.661778097771988,0,0,MB#5-E06
10.0,5.882643049361842,0,0,MN#5-E06
11.0,3.4594316186372973,1,0,MB#6-E07
12.0,3.4594316186372973,3,1,MN#6-E07
13.0,3.4594316186372973,0,1,MB#7-E08
14.0,3.169925001442312,3,1,MN#7-E08
15.0,3.169925001442312,0,1,MB#8-E09
16.0,3.0,3,1,MN#8-E11
17.0,2.807354922057604,0,1,MB#9-E11
18.0,2.0,6,1,MN#9-E11
19.0,1.584962500721156,0,1,MB#10-E12
20.0,0.0,8,1,MN#10-E12
