false,1,0,1.0,1.4426960309452606,E03
false,2,0,2.0,2.4181608390932303,E04
false,3,1,3.0,0.1886180433233922,E06
false,2,2,4.0,1.4766506896860045,E08 -- Blackout
false,5,2,5.0,3.313890775821944,E10
false,5,3,6.0,0.9004643264490856,E12
false,5,3,7.0,2.0703893278913976,E14
false,6,3,8.0,3.3219280948873626,E16
false,7,3,9.0,0.0,E18
true,10,4,10.0,0.0,E20
