0.0,25.112989209604315,,,initial
1.0,24.960986116159265,0,0,MB#1-E01
2.0,22.534230916531538,2,0,MN#1-E01
3.0,22.216260363432,0,0,MB#2-E02
4.0,20.02692457363001,2,0,MN#2-E02
5.0,19.869373947537486,0,0,MB#3-E03
6.0,17.06421647572372,3,0,MN#3-E03
7.0,15.927546505015396,1,0,MB#4-E04
8.0,13.99444183458205,1,1,MN#4-E04 -- blackout
9.0,10.62935662007961,1,1,MB#5-E05
10.0,9.236014191900084,3,2,MN#5-E05
11.0,9.149747119504681,0,2,MB#6-E06
12.0,7.960001932068081,2,2,MN#6-E06 -- blackout
13.0,4.906890595608519,1,2,MB#7-E07
14.0,3.321928094887362,6,3,MN#7-E07
15.0,3.0,0,3,MB#8-E08
16.0,2.0,5,3,MN#8-E08
17.0,2.0,1,3,MB#9-E09
18.0,2.0,8,4,MN#9-E09
19.0,1.584962500721156,1,4,MB#10-E10
20.0,0.0,10,5,MN#10-E10
