1.0,2,0,2.4119367080594523,E04
2.0,3,0,3.470059510541649,E06
3.0,4,0,3.081931889910902,E08
4.0,4,1,1.2669515818511943,E10
5.0,4,2,0.8666597720052932,E12
6.0,5,2,4.23654973332978,E14
7.0,6,2,2.6066575718204748,E16
8.0,5,2,1.1375035237499347,E18
9.0,7,3,0.3219280948873623,E20
10.0,10,4,0.0,E21
11.0,10,4,1.584962500721156,Reunion
