1.0,0,0,0.15200309344504995,E03,false
2.0,0,0,0.31404433313526314,E05,false
3.0,0,0,0.11863365402366224,E06,false
3.1,0,0,0.1523025053204496,E07 -- wegen Triple-Match,false
4.0,1,0,0.6853679150595938,E09,false
5.0,1,1,6.039653976494703,E10 -- Trippelmatch,false
6.0,0,2,0.9147527133814888,E13,true
7.0,0,2,0.07800251200127305,E15,false
8.0,,2,0.0,E16 -- verkauft,true
9.0,0,2,0.0,E18,false
10.0,1,2,0.0,E20,false
