1.0,0,0,0.15200309344504995,E03,false
2.0,0,0,0.5015953188315482,E05,false
3.0,0,0,0.11339360203625443,E07,false
4.0,,0,0.0,E09 -- verkauft,true
4.1,1,0,3.7313441758175436,E09 -- Lukas will gehen,false
5.0,0,1,0.16992500144231246,E11,false
6.0,0,1,0.24312504051589615,E13,false
7.0,1,1,0.5932301167047568,E15,false
8.0,1,2,1.3344190390705593,E17,false
9.0,0,3,0.0,E19,true
10.0,0,3,0.0,E21,false
