1.0,0,0,0.15200309344504995,E01,false
2.0,0,0,0.11293698189908152,E04,false
3.0,0,0,0.4007632216107686,E06,true
4.0,,0,0.0,E08 -- verkauft,true
5.0,0,0,1.2535510186349694,E10,false
6.0,0,0,0.049582028850560345,E12,false
7.0,1,0,0.9259994185562229,E14 -- -50k Regelverstoß d. Antonino+Monami,false
8.0,0,1,0.0,E16,false
9.0,0,1,0.0,E18,false
10.0,0,1,0.0,E20,false
